Name;score;content
Yudy AriawanLocal Guide · 501 ulasan · 302 foto;3;ok lah
Rani AsmaraniLocal Guide · 31 ulasan · 8 foto;3;Salah satu tempat yang seharusnya bisa lebih terawat lagi :( karena pekalongan sendiri memiliki ikon batik yang sangat terkenal. tetapi sangat disayangkan ruangannya tidak dijaga dengan baik, sehingga rasanya ruangan terasa pengap dan lembab.
THE STRANGERLocal Guide · 153 ulasan · 892 foto;3;Produknya Kurang variatif, kaya pasar pada umumnya. Lokasinya juga agak jauh.
Arianititi HertokLocal Guide · 60 ulasan · 45 foto;3;Bagus cm mungkin krn sabtu hari libur jadi tidak ada kegiatan belajar membatik. Padahal klu ada pasti menarik. Krn tempat yg disediakan cukup luas?? …
Muhammad Idris ArjanggiLocal Guide · 138 ulasan · 51 foto;3;"Kalau jalan-jalan ke Pekalongan, mampirlah ke Museum Batik.
Di sini macam-macam batik bisa kita jumpai.
.
Selain itu soto, gado-gado, pecel, rujak, ketoprak, tahu gejrot, kerak telor, ayam penyet dan kuliner Indonesia ada. Tapi tidak di sini."
Aryani SitioLocal Guide · 458 ulasan · 3.650 foto;3;Koleksi sedikit. Guide terlalu terburu-buru
Oktaviani38 ulasan · 53 foto;3;"Memberi informasi sejarah batik.
Minus terlalu sedikit barang yg dipamerkan hanya 30 menit utk memutar museum
Kurang menarik pengunjung"
adryene watiLocal Guide · 94 ulasan · 15 foto;3;pemeliharaan gedung bersejarah hendaknya dilakukan secara kontinu dan berkelanjutan shg bangunan cagar budaya tetap terpelihara dan lestari
Fendy PermadiLocal Guide · 556 ulasan · 1.808 foto;3;Koleksinya sedikit jadi tournya cepat
Tubagus Syaifullah5 ulasan;3;Menambah pengetahuanku tentang motif batik ...kalau selama ini aku hanya menikmati indahnya hasil batik tapi nggak tahu apa yg melatarbelakangi motif nya
Reno AlGhazaliLocal Guide · 404 ulasan · 357 foto;3;"Ada yang tahu siapakah yang pertama kali
Menemukan seni batik???
Coba berkunjung kesini ya
?? …"
Mha MhoedLocal Guide · 31 ulasan · 14 foto;3;museum tentang bagaimana batik dibuat dan mengenalkan berbagai macam motif ataupun corak khas pekalongan
yosan erwantoLocal Guide · 64 ulasan · 46 foto;3;Hanya melihat dari luar saja. Jadinya pergi ke meski di samping museum untuk sholat Jumat
Suhar WantoLocal Guide · 18 ulasan · 113 foto;3;Hari Minggu rame + ada live musik
Anny LoveLocal Guide · 59 ulasan · 311 foto;3;"Disini bisa lihat"" batik antik dan bisa belajar cara membatik."
Kholilur RohmanLocal Guide · 34 ulasan;3;Tulisan musium batik perlu di perbaiki
Edy IchwanLocal Guide · 618 ulasan · 964 foto;3;Gak sempat masok
Bagus Reza ErlanggaLocal Guide · 84 ulasan · 536 foto;3;Batik dari manamana ada di pamerkan disini berikut penjelasannnya.
Alex ChandraLocal Guide · 27 ulasan · 38 foto;3;Koleksi nya sedikit, toko souvenir nya juga kurang menarik.
Okibudi SaputroLocal Guide · 95 ulasan · 168 foto;3;Koleksinya sedikit,sepi,tiketnya murah cuma 3000rupiah.
Abdullah Al-ArifLocal Guide · 76 ulasan · 297 foto;3;Lumayan lah.., untuk mengetahui jenis batik.
Nurul HudaLocal Guide · 160 ulasan · 245 foto;3;Biasa aja koleksi batik yang ada di museum ini
shoheb suharno4 ulasan · 4 foto;3;Perawatan, kebersihan masih kurang
SkathLocal Guide · 26 ulasan · 1 foto;3;Sayangnya terlihat seperti kurang terawat
Adi AdrianLocal Guide · 18 ulasan · 141 foto;3;Sayangnya kalo siang hari tempat ini panas
DonnyLocal Guide · 77 ulasan · 11 foto;3;Baru lewat, belum pernah masuk ?? …
Nilla ArusyalLocal Guide · 163 ulasan · 44 foto;3;Ruang pameran harus lebih terurus
Jenta Puspariki6 ulasan · 2 foto;3;Banyak yang sedang direnovasi jadi kurang nyaman
lLocal Guide · 586 ulasan · 729 foto;3;Tempat belajar batik yang lengkap
a_setiono pemalangLocal Guide · 366 ulasan · 683 foto;3;Tempat bljr tentang keberagaman batik dinusantara.
Griya Batik Mas1 ulasan · 1 foto;3;Mempelajari dan Mengenal Sejarah Batik dan Motifnya
SupardiLocal Guide · 56 ulasan · 198 foto;3;warisan seni leluhur yang harus kita jaga
Muhamad AndestoniLocal Guide · 317 ulasan · 1.147 foto;3;Banyak pilihan mode batik
anggita puspitaLocal Guide · 12 ulasan · 37 foto;3;Bagus ada banyak pengetahuan
Arif Nur HidayatLocal Guide · 13 ulasan · 4 foto;3;???????? …
SINGGIH IRAWANLocal Guide · 456 ulasan · 1 foto;3;Lumayanlah! Biasa aja lah!
Ajeng Naura PermatasariLocal Guide · 13 ulasan · 9 foto;3;asyik pokoknya
Aam DanteLocal Guide · 25 ulasan · 11 foto;3;Tempat Motif dan sejarah batik Pekalongan
Beatrix Sudibyo4 ulasan;3;Menarik
Khodijah Bashar4 ulasan;3;Fasilitas kurang memadai.
Tulus Abadi170 ulasan · 4 foto;3;Lumayan bagus
sulis CarclesLocal Guide · 3 ulasan · 17 foto;3;Lumayan nyaman
edy sarjonoLocal Guide · 425 ulasan · 724 foto;3;Mudah ditemukan
Ahmad SaifullahLocal Guide · 12 ulasan · 14 foto;3;Bagus nyaman
Muhammad Arifin25 ulasan · 4 foto;3;lumayan aja
Feri KurniawanLocal Guide · 146 ulasan · 72 foto;3;Tempatnya asik
widi yantoroLocal Guide · 82 ulasan · 200 foto;3;tutup gasik
Saiin NgalimLocal Guide · 434 ulasan · 1.089 foto;3;Lumayan
aliya yasminLocal Guide · 71 ulasan · 24 foto;3;Sejarah batik di Pekalongan
Lela NurlaelaLocal Guide · 155 ulasan · 51 foto;3;Wisata sejarah di Pekalongan
Syamsul Bahri HSLocal Guide · 38 ulasan · 23 foto;3;Sepi
Schatzi Brilian41 ulasan · 2 foto;3;Oke
Mirza Cinta Damai3 ulasan;3;Musium batik
world of fun TewarisLocal Guide · 32 ulasan · 106 foto;3;Museum batik dekat alun alun jatayu, nominal biaya masuk, alat dan bahan kimia yang digunakan untuk batik tulis, chap, dan print.
Ahmed Mo2 ulasan · 1 foto;3;Museum produk kain batik yang khas kota Pekalongan
Hogi OnoLocal Guide · 124 ulasan · 345 foto;3;Tempat yang tepat untuk mengetahui sejarah batik... ?? …
Djim ThenLocal Guide · 130 ulasan · 121 foto;3;Museum ini seharusnya menjadi tempat yang bagus untuk membatik. Tantangan klasik di sebagian besar museum kami adalah kualitas layanan pelanggan dan pemeliharaan fisik yang tidak konsisten. Saya berharap Kota Pekalongan mempunyai niat besar untuk membenahi museum ini guna melegitimasi klaimnya sebagai Kota Batik.
ahmedLocal Guide · 55 ulasan · 11 foto;3;Museum Industri Batik
Teena MaarifLocal Guide · 45 ulasan · 1 foto;3;Sayang sekali tidak ada pemandu saat kami datang. Anda sebenarnya bisa mencoba menggambar batik di sini
bintang fajarLocal Guide · 225 ulasan · 26 foto;3;Pengetahuan yang bagus untuk membatik, tidak banyak yang bisa dieksplorasi
Farida Kusbudianty3 ulasan · 6 foto;3;Mudah dijangkau
Yusron ManehLocal Guide · 31 ulasan · 58 foto;3;Oke
Ranta WirawanLocal Guide · 81 ulasan · 260 foto;3;Oke
Setyo HarmokoLocal Guide · 34 ulasan · 304 foto;3;Atas
Sheila IsnailiLocal Guide · 43 ulasan · 51 foto;3;Tempat yang bagus
Andiwahyu Yudhayanto1 ulasan;3;
Slamet MulyoLocal Guide · 310 ulasan · 656 foto;3;
Abdul Latif;3;
Irawan Sarjono2 ulasan · 6 foto;3;
Khalid Zavier AbizarLocal Guide · 9 ulasan · 39 foto;3;
Endang HidayatLocal Guide · 25 ulasan · 18 foto;3;
MUHAMMAD RAZZAK BAHARILocal Guide · 17 ulasan · 69 foto;3;
Alamiah Qudroti;3;
Lembaga Cerdas Al-Qur'an (LCA)Local Guide · 14 ulasan · 21 foto;3;
A. Widiyanto Budi Setiawan1 ulasan;3;
Fadillah Akbar BischoffLocal Guide · 95 ulasan;3;
Agus Edi SantosoLocal Guide · 6 ulasan · 2 foto;3;
Ahmad Sofyan4 ulasan · 1 foto;3;
riyadi murbeniLocal Guide · 1 ulasan · 20 foto;3;
Muhammad KuntoroLocal Guide · 591 ulasan · 1.002 foto;3;
Toni Hermawan;3;
alfan heruLocal Guide · 9 ulasan · 2 foto;3;
Muslim Jefriantho1 foto;3;
Viky AndaniLocal Guide · 79 ulasan · 8 foto;3;
Wulan Setia MaharaniLocal Guide · 3 ulasan · 4 foto;3;
Rossa Widya AstutiLocal Guide · 20 ulasan · 7 foto;3;
Sanjay TewariLocal Guide · 83 ulasan · 322 foto;3;
Arif RahmanLocal Guide · 22 ulasan · 23 foto;3;
Batik KendilLocal Guide · 12 ulasan · 3 foto;3;
F SuryadiLocal Guide · 10 ulasan · 4 foto;3;
The Travel Junkie115 ulasan · 5.945 foto;3;
Sania ElysaaLocal Guide · 18 ulasan · 44 foto;3;
zen thefootprintLocal Guide · 68 ulasan · 218 foto;3;
Theodorus Arnold4 ulasan;3;
Ervan Nurachman (Ervan)Local Guide · 159 ulasan · 159 foto;3;
pernah putih officialLocal Guide · 38 ulasan · 319 foto;3;
Endah Purwati9 ulasan · 104 foto;3;
Silfa Futuchatul Hidayah;3;
uki soedjonoLocal Guide · 6 ulasan · 184 foto;3;
suryana putra;3;
Djoni MulianaLocal Guide · 11 ulasan;3;
David PinondangLocal Guide · 194 ulasan · 249 foto;3;
suliati2 ulasan;3;
bayu aji Minanurrokhman1 ulasan · 1 foto;3;
yogis wariLocal Guide · 9 ulasan · 62 foto;3;
video indo 35 ulasan · 2 foto;3;
Wawa Bird FarmLocal Guide · 31 ulasan · 212 foto;3;
Waluyo wawa1 foto;3;
Dimas 171 ulasan;3;
Pratiwi Anindita3 ulasan · 3 foto;3;
zen zainyLocal Guide · 1 ulasan · 7 foto;3;
Lina Widyasari8 ulasan · 2 foto;3;
Alief MaulanaLocal Guide · 21 ulasan · 9 foto;3;
Meti Situmorangt1 foto;3;
azmi scooterist3 foto;3;
Miftahul Ulum2 ulasan · 11 foto;3;
Saroja ApotekerLocal Guide · 75 ulasan · 22 foto;3;
EagleforindoLocal Guide · 172 ulasan · 195 foto;3;
AmaAdistyat RachmanLocal Guide · 9 ulasan · 24 foto;3;
Muhammad Makhin2 foto;3;
Sotar M. HarianjaLocal Guide · 18 ulasan · 3 foto;3;
Chrysan dri1 foto;3;
Edi SantosoLocal Guide · 45 ulasan · 37 foto;3;
Herry HermawanLocal Guide · 4 ulasan · 9 foto;3;
sri rohmahLocal Guide · 11 ulasan · 3 foto;3;
IWAN GUNAEDILocal Guide · 27 ulasan · 6 foto;3;
Sulasmadi 19681 ulasan · 9 foto;3;
Gito PramonoLocal Guide · 17 ulasan · 47 foto;3;
fa izLocal Guide · 6 ulasan · 48 foto;3;
Nur IntaniLocal Guide · 139 ulasan · 255 foto;3;
Novi SafitriLocal Guide · 2 ulasan;3;
xkey projectLocal Guide · 17 foto;3;
Giarto Sigit SeaGateLocal Guide · 4 ulasan · 41 foto;3;
Ag Wahyu (Wahyu)Local Guide · 131 ulasan · 613 foto;3;
Orenji ChannelLocal Guide · 144 ulasan · 606 foto;3;
Ferry Ginting54 ulasan · 571 foto;3;
laily nj1 ulasan · 6 foto;3;
Umam AjaLocal Guide · 1 ulasan · 1 foto;3;
Rega KharismaLocal Guide · 2 ulasan · 20 foto;3;
Dien Wardana1 ulasan · 1 foto;3;
Robin Ang SuryaLocal Guide · 10 ulasan · 121 foto;3;
Cecep Riyadi;3;
MatiusLocal Guide · 146 ulasan · 189 foto;2;"Bangunannya heritage tapi kemasan dan display kurang menarik. Ada satu display di ruang 2 yang tidak ada batiknya, hanya kotak kosong. Di beberapa pojokan seperti di ruang audio visual banyak sampah yang dibuang sembarangan.
Coba ada semacam video mapping tentang motif batik, pasti akan lebih bagus lagi"
Lilis RahayuLocal Guide · 16 ulasan · 48 foto;2;Tempatnya kurang menarik, sedikit menyeramkan :) Koleksi batiknya tidak banyak. Di sini Anda bisa mencoba membatik menggunakan canting, diberikan kain putih yang sudah digambar pola. HTM turis lokal 5rb.
Sofia NabilaLocal Guide · 373 ulasan · 493 foto;2;Koleksi batik belum terlalu byk
venti PutriLocal Guide · 34 ulasan · 2 foto;2;Koleksi batiknya kurang lengkap
Lobster Murah EkspressLocal Guide · 116 ulasan · 61 foto;2;Kali resik ora mbatik
Muslich ArgayasaLocal Guide · 89 ulasan · 22 foto;2;Kurang rapi
Rahadian WibisonoLocal Guide · 88 ulasan · 65 foto;2;Tidak banyak yang bisa kita lihat di sini
Almer HazimLocal Guide · 25 ulasan · 52 foto;2;Bagus
laili marom;2;
Siti Nurhayati3 ulasan · 4 foto;2;
Hendra HermawanLocal Guide · 122 ulasan · 325 foto;2;
Yogi PrayogoLocal Guide · 24 ulasan · 19 foto;2;
HidaaLocal Guide · 10 ulasan · 23 foto;2;
Emma SoekarbaLocal Guide · 30 ulasan · 51 foto;2;
Muhammad BurhanudinLocal Guide · 4 ulasan · 63 foto;2;
yuli anengsih1 ulasan · 3 foto;2;
Angga Risqi7 ulasan;1;Fasilitas sangat buruk,dalemnya kotor berdebu gak terawat,saya sedih :(
Florist JayaLocal Guide · 60 ulasan · 71 foto;1;Perbaikan kunci pintu di Musium batik pekalongan
Fahmi MaulanaLocal Guide · 32 ulasan · 95 foto;1;Pelayanan kurang ramah
Nella SariLocal Guide · 14 ulasan · 4 foto;1;satpamnya tidak ramah sama saya
Kristyanti AgusLocal Guide · 76 ulasan · 48 foto;1;Bagus sekali
Limardi SajaLocal Guide · 25 ulasan;1;tempatnya serem
Taufik HidayatLocal Guide · 77 ulasan · 67 foto;1;Tidak di buka
Dani OsorioLocal Guide · 60 ulasan · 20 foto;1;Saya tidak pergi ke museum, saya hanya mengikuti lokakarya dan tidak menyukainya. Bagi saya itu hanya buang-buang waktu, mereka tidak menjelaskan keseluruhan prosesnya, suasananya tidak bagus, tidak merasa nyaman karena mereka mengambil banyak gambar padahal saya minta berhenti memotret. Ada bengkel batik lain yang lebih baik di Yogyakarta
Azahra Qifaya Akhlakulkarimah12 ulasan · 16 foto;1;
budi silva;1;
Sigit Dito2 ulasan · 1 foto;1;
Anna AryaniLocal Guide · 3 ulasan · 3 foto;1;
Izam Purnawan;1;
Hamdan Maulanna1 ulasan · 3 foto;1;
lina zulfani fani;1;
Roni Linggo1 ulasan · 118 foto;1;
Siti Masitoh3 ulasan;1;
Wina Sofila;1;
Muhamad Kurniawan;1;
Christiana Tuginem;1;
Mukodim DimoLocal Guide · 29 ulasan · 31 foto;1;
Rony Wibowo3 foto;1;
Haningrum Prabasari1 foto;1;
Adena Phonsel;1;
agus andi1 ulasan · 2 foto;1;
Tri Ani1 foto;1;
Nadhifah Kamalia;1;
dafita batik;1;
Nur Aprika3 ulasan;1;
Iqlimah Karanganyar;1;
Elang Cell10 ulasan · 34 foto;1;
Muklisin Muklisin;1;
Black OrangeLocal Guide · 22 ulasan · 2 foto;1;
Yanto Octavianto8 foto;1;
khasan udin2 ulasan · 8 foto;1;
Atik Daryati6 foto;1;
IN'AM BURHANILocal Guide · 15 ulasan · 56 foto;1;
Dewi WahyuniLocal Guide · 6 ulasan · 60 foto;1;
dody cool3 ulasan · 1 foto;1;
Ahmadsochi ZidameLocal Guide · 2 ulasan · 5 foto;1;
Yana 21;1;
Rudi yanto;1;
